id_cliente,nombre,email,ciudad,fecha_registro
4906,Cliente 4906  ,cliente4905mail.com,Trujillo  ,2022-03-25
4907,Cliente 4907  ,cliente4907@mail.com,Cusco,2022/01/19 03:04:22
4908,cliente 4908  ,cliente4908@mail.com,Lima  ,2024-03-14
4909,  Cliente 4909  ,cliente4909@mail.com,  Trujillo  ,N/A
4910,CLIENTE 4910  ,cliente4910@mail.com,  CHICLAYO,2024/10/27 13:20:41
4911,Cliente 4911  ,cliente4911@mail.com,  Iquitos,02-10-2020
4912,  cliente 4912  ,cliente4912@mail.com,piura,09/02/2023
4913,CLIENTE 4913,cliente4913@mail.com,  cusco  ,02-25-2023
4914,  cliente 4914,cliente4914@mail.com,Piura  ,17/12/2019
4915,CLIENTE 4915  ,cliente4914mail.com,CHICLAYO,2022/07/01 19:34:38
4916,  Cliente 4916,cliente4916@mail.com,arequipa,2022/10/01 04:04:12
4917,  CLIENTE 4917  ,cliente4917@mail.com,Cusco,23/05/2019
4918,CLIENTE 4918,cliente4918@mail.com,Trujillo  ,N/A
4919,  Cliente 4919,cliente4919@mail.com,Cusco,03-23-2021
4920,,cliente4920@mail.com,Piura,27/07/2024
4921,  Cliente 4921,cliente4921@mail.com,LIMA,2021-09-03
4922,  CLIENTE 4922,cliente4922@mail.com,Cusco  ,N/A
4923,  cliente 4923  ,cliente4923@mail.com,  trujillo,12-29-2024
4924,Cliente 4924,cliente4924@mail.com,AREQUIPA,10-07-2024
4925,CLIENTE 4925  ,cliente4925@mail.com,  Iquitos  ,N/A
4926,Cliente 4926,cliente4926@mail.com,Tacna  ,2023-11-27
4927,  Cliente 4927,cliente4927@mail.com,  LIMA,10-22-2023
4928,  Cliente 4928,cliente4928@mail.com,iquitos,N/A
4929,CLIENTE 4929,cliente4929@mail.com,Arequipa,2024/09/12 03:12:54
4930,Cliente 4930  ,cliente4930@mail.com,  CUSCO,17/11/2021
4931,cliente 4931,cliente4931@mail.com,Piura,2023/06/01 18:52:39
4932,cliente 4932  ,cliente4932@mail.com,CHICLAYO,06-14-2023
4933,  CLIENTE 4933  ,cliente4933@mail.com,PIURA,2024/11/08 07:00:58
4934,  cliente 4934,cliente4934@mail.com,Iquitos,2024-12-16
4935,  CLIENTE 4935  ,cliente4935@mail.com,  Trujillo  ,04-04-2024
4936,CLIENTE 4936  ,cliente4936@mail.com,Piura  ,23/10/2019
4937,CLIENTE 4937  ,cliente4937@mail.com,Lima,06/09/2022
4938,,cliente4938@mail.com,piura  ,17/08/2024
4939,Cliente 4939  ,cliente4939@mail.com,TRUJILLO  ,2021-02-11
4940,,cliente4940@mail.com,TACNA,06/02/2023
4941,CLIENTE 4941  ,cliente4941@mail.com,  cusco,2021/12/10 04:57:01
4942,  Cliente 4942  ,cliente4942@mail.com,CHICLAYO  ,2024/08/24 01:51:09
4943,cliente 4943,cliente4943@mail.com,Iquitos,10-02-2024
4944,  cliente 4944,cliente4944@mail.com,  Cusco,15/06/2024
4945,Cliente 4945,cliente4945@mail.com,Piura,2022-04-10
4946,CLIENTE 4946,cliente4946@mail.com,  Arequipa  ,N/A
4947,  cliente 4947  ,cliente4947@mail.com,  Cusco,2023/10/01 17:09:49
4948,  cliente 4948  ,cliente4948@mail.com,Tacna,03-19-2024
4949,Cliente 4949,cliente4949@mail.com,  PIURA,2019/06/19 12:44:40
4950,  cliente 4950  ,cliente4950@mail.com,chiclayo,2019/02/06 04:18:14
4951,  Cliente 4951  ,cliente4951@mail.com,  TRUJILLO,06-21-2024
4952,  CLIENTE 4952,cliente4952@mail.com,  tacna  ,2020/05/02 13:21:11
4953,  CLIENTE 4953,cliente4953@mail.com,Piura  ,2023/04/20 17:51:01
4954,CLIENTE 4954  ,cliente4954@mail.com,  Tacna,2022-12-29
4955,  Cliente 4955,cliente4955@mail.com,CUSCO,N/A
4956,CLIENTE 4956  ,cliente4956@mail.com,  Chiclayo  ,05-28-2020
4957,  cliente 4957,cliente4957@mail.com,  Trujillo  ,08-21-2019
4958,  cliente 4958,cliente4958@mail.com,piura,08/03/2023
4959,Cliente 4959,cliente4959@mail.com,lima,N/A
4960,Cliente 4960,cliente4960@mail.com,  iquitos,2021/01/18 10:11:45
4961,Cliente 4961,cliente4961@mail.com,trujillo,2021-10-25
4962,  CLIENTE 4962  ,cliente4962@mail.com,lima,14/05/2021
4963,Cliente 4963,cliente4963@mail.com,  Tacna,06-06-2019
4964,  CLIENTE 4964,cliente4964@mail.com,  Arequipa  ,N/A
4965,  CLIENTE 4965,cliente4965@mail.com,Trujillo  ,2020-11-22
4966,  cliente 4966,cliente4966@mail.com,  Tacna  ,09-07-2023
4967,  cliente 4967,cliente4967@mail.com,LIMA  ,2024/06/21 17:12:56
4968,cliente 4968  ,cliente4968@mail.com,CUSCO,22/03/2022
4969,Cliente 4969,cliente4969@mail.com,  CUSCO  ,N/A
4970,  Cliente 4970  ,cliente4970@mail.com,arequipa,31/12/2020
4971,Cliente 4971,cliente4971@mail.com,  iquitos  ,2019/09/02 22:02:07
4972,  CLIENTE 4972  ,cliente4972@mail.com,trujillo,2022/11/27 08:34:26
4973,Cliente 4973,cliente4973@mail.com,trujillo  ,10-12-2022
4974,Cliente 4974,cliente4974@mail.com,Trujillo,16/11/2023
4975,Cliente 4975,cliente4975@mail.com,  Iquitos  ,24/10/2022
4976,cliente 4976,cliente4976@mail.com,  Tacna  ,01/10/2019
4977,cliente 4977,cliente4977@mail.com,  Chiclayo,29/03/2023
4978,  Cliente 4978,cliente4978@mail.com,Chiclayo,2022-10-20
4979,  Cliente 4979,cliente4979@mail.com,  arequipa,09-08-2021
4980,CLIENTE 4980  ,cliente4980@mail.com,Trujillo,N/A
4981,cliente 4981,cliente4981@mail.com,  Tacna,2023-03-26
4982,Cliente 4982,cliente4982@mail.com,Cusco  ,22/07/2024
4983,Cliente 4983  ,cliente4983@mail.com,lima,2019/02/25 04:57:44
4984,Cliente 4984,cliente4984@mail.com,tacna,2019/11/15 21:38:27
4985,Cliente 4985,cliente4985@mail.com,  iquitos,07/06/2022
4986,CLIENTE 4986  ,cliente4986@mail.com,  Chiclayo,2022-07-05
4987,  cliente 4987,cliente4987@mail.com,  chiclayo,2019-04-22
4988,CLIENTE 4988,cliente4988@mail.com,  CUSCO,09-27-2023
4989,CLIENTE 4989,cliente4989@mail.com,  cusco,2023/09/02 23:46:25
4990,Cliente 4990,cliente4990@mail.com,  IQUITOS  ,01/01/2019
4991,Cliente 4991,cliente4991@mail.com,Lima,2019-10-10
4992,  cliente 4992  ,cliente4992@mail.com,  Cusco,2024-02-21
4993,CLIENTE 4993,cliente4993@mail.com,Arequipa  ,N/A
4994,  Cliente 4994  ,cliente4994@mail.com,  lima,06-03-2024
4995,cliente 4995,cliente4995@mail.com,CUSCO,N/A
4996,Cliente 4996,cliente4996@mail.com,  piura,2023/04/29 08:24:33
4997,Cliente 4997  ,cliente4997@mail.com,Tacna,14/10/2023
4998,Cliente 4998,cliente4998@mail.com,cusco,2020/10/04 15:56:48
4999,  CLIENTE 4999  ,cliente4999@mail.com,  Arequipa,26/07/2024
5000,Cliente 5000,cliente5000@mail.com,  Trujillo,2024-09-17
5001,CLIENTE 5001  ,cliente5001@mail.com,Cusco,2022-11-18
5002,  Cliente 5002  ,cliente5002@mail.com,Chiclayo,24/11/2021
5003,  CLIENTE 5003,cliente5003@mail.com,Chiclayo  ,2022/02/02 20:46:42
5004,  Cliente 5004  ,cliente5004@mail.com,  Chiclayo  ,2019/06/18 15:03:11
5005,CLIENTE 5005  ,cliente5005@mail.com,TRUJILLO  ,11-23-2020
5006,  Cliente 5006  ,cliente5006@mail.com,  Chiclayo,N/A
5007,Cliente 5007  ,cliente5007@mail.com,Piura,28/10/2021
5008,Cliente 5008,cliente5008@mail.com,Cusco  ,2023/10/07 07:52:27
5009,  cliente 5009  ,cliente5009@mail.com,Iquitos,2024-04-09
5010,  cliente 5010,cliente5010@mail.com,Chiclayo  ,2024/02/07 23:36:01
5011,  Cliente 5011,cliente5011@mail.com,LIMA  ,2023/01/09 23:24:15
5012,  Cliente 5012,cliente5012@mail.com,iquitos,08-03-2024
5013,cliente 5013,cliente5013@mail.com,Trujillo,2022/02/02 17:12:17
5014,Cliente 5014,cliente5014@mail.com,PIURA,11-06-2022
5015,  CLIENTE 5015  ,cliente5015@mail.com,  lima,2019-12-21
5016,  Cliente 5016  ,cliente5016@mail.com,  Lima,2019-10-30
5017,  cliente 5017  ,cliente5017@mail.com,  lima,2024-08-09
5018,Cliente 5018  ,cliente5018@mail.com,  lima,2020-11-19
5019,Cliente 5019  ,cliente5019@mail.com,Iquitos  ,2019-01-07
5020,cliente 5020  ,cliente5020@mail.com,Iquitos,2021/11/26 13:25:53
5021,  Cliente 5021  ,cliente5021@mail.com,  cusco  ,N/A
5022,Cliente 5022,cliente5022@mail.com,chiclayo  ,22/05/2024
5023,  Cliente 5023  ,cliente5023@mail.com,Tacna,2021-06-26
5024,cliente 5024,cliente5024@mail.com,  CUSCO,N/A
5025,CLIENTE 5025  ,cliente5025@mail.com,  cusco,N/A
5026,cliente 5026,cliente5026@mail.com,piura,N/A
5027,Cliente 5027  ,cliente5026mail.com,  PIURA,2024/12/21 08:04:34
5028,Cliente 5028,,  Chiclayo,11-27-2019
5029,CLIENTE 5029,cliente5029@mail.com,Tacna,2019-05-23
5030,cliente 5030  ,cliente5030@mail.com,,N/A
5031,  Cliente 5031,cliente5031@mail.com,  Chiclayo,10/03/2023
5032,  Cliente 5032,cliente5032@mail.com,Chiclayo,2020/03/12 08:39:01
5033,  cliente 5033  ,cliente5033@mail.com,  iquitos,2022/06/25 08:57:56
5034,CLIENTE 5034,cliente5034@mail.com,  arequipa  ,2019/11/29 07:37:41
5035,  CLIENTE 5035  ,cliente5035@mail.com,Iquitos,03-01-2021
5036,CLIENTE 5036,cliente5036@mail.com,Tacna,N/A
5037,Cliente 5037  ,cliente5037@mail.com,piura,31/08/2020
5038,  CLIENTE 5038,cliente5038@mail.com,TACNA,2020-08-05
5039,  Cliente 5039  ,cliente5039@mail.com,Cusco  ,01-11-2020
5040,Cliente 5040,cliente5040@mail.com,  Cusco  ,2022-05-05
5041,CLIENTE 5041,cliente5041@mail.com,TACNA,N/A
5042,Cliente 5042,cliente5042@mail.com,Arequipa,20/11/2022
5043,CLIENTE 5043,cliente5043@mail.com,AREQUIPA  ,2020/08/15 02:34:57
5044,  CLIENTE 5044,cliente5044@mail.com,  IQUITOS,2021-11-15
5045,  CLIENTE 5045,cliente5045@mail.com,Tacna,2019/12/01 19:35:46
5046,  cliente 5046,cliente5046@mail.com,  piura  ,N/A
5047,CLIENTE 5047,cliente5047@mail.com,Iquitos,N/A
5048,Cliente 5048  ,cliente5048@mail.com,  Trujillo  ,N/A
5049,  Cliente 5049,cliente5049@mail.com,AREQUIPA  ,2024/09/19 06:31:22
5050,Cliente 5050,cliente5050@mail.com,  lima,2024-01-04
5051,Cliente 5051,cliente5051@mail.com,  iquitos  ,N/A
5052,Cliente 5052,cliente5052@mail.com,Cusco,N/A
5053,cliente 5053,,Iquitos,N/A
5054,cliente 5054  ,cliente5054@mail.com,  Tacna,2024-08-07
5055,  CLIENTE 5055  ,cliente5055@mail.com,  Lima,05/01/2024
5056,Cliente 5056,cliente5056@mail.com,  Tacna,2023-04-16
5057,cliente 5057  ,cliente5057@mail.com,chiclayo,23/02/2020
5058,  Cliente 5058,cliente5058@mail.com,  cusco,N/A
5059,  Cliente 5059,cliente5059@mail.com,cusco,14/01/2019
5060,CLIENTE 5060,cliente5060@mail.com,  Arequipa,2023-07-06
5061,CLIENTE 5061,cliente5061@mail.com,  Iquitos,N/A
5062,  cliente 5062,cliente5062@mail.com,  AREQUIPA  ,2023/09/15 19:32:40
5063,  Cliente 5063  ,cliente5063@mail.com,LIMA  ,09-06-2022
5064,cliente 5064  ,cliente5064@mail.com,IQUITOS,2023-12-23
5065,Cliente 5065,cliente5065@mail.com,Chiclayo,2023-02-09
5066,  Cliente 5066  ,cliente5066@mail.com,tacna  ,29/04/2023
5067,  CLIENTE 5067  ,cliente5066mail.com,Chiclayo  ,N/A
5068,Cliente 5068,cliente5068@mail.com,CUSCO  ,19/11/2024
5069,,cliente5069@mail.com,  Lima,03/12/2023
5070,  Cliente 5070,cliente5070@mail.com,Trujillo  ,2020-06-23
5071,  CLIENTE 5071,cliente5071@mail.com,LIMA  ,N/A
5072,CLIENTE 5072  ,cliente5072@mail.com,Piura,11-18-2019
5073,CLIENTE 5073  ,cliente5073@mail.com,  lima  ,2022-04-18
5074,cliente 5074,cliente5074@mail.com,  CHICLAYO  ,2024-08-04
5075,Cliente 5075,cliente5075@mail.com,  Piura,2024-02-09
5076,Cliente 5076,cliente5076@mail.com,piura  ,N/A
5077,CLIENTE 5077  ,cliente5077@mail.com,  IQUITOS  ,09-26-2021
5078,CLIENTE 5078,cliente5078@mail.com,Iquitos,04-16-2023
5079,cliente 5079  ,cliente5079@mail.com,PIURA  ,N/A
5080,Cliente 5080,cliente5080@mail.com,Trujillo,24/07/2022
5081,  Cliente 5081,cliente5081@mail.com,  IQUITOS  ,2024/03/07 01:51:38
5082,Cliente 5082,cliente5082@mail.com,Lima  ,2024-11-21
5083,CLIENTE 5083,cliente5083@mail.com,Chiclayo  ,10/02/2021
5084,Cliente 5084,cliente5084@mail.com,  lima  ,04-30-2021
5085,cliente 5085  ,cliente5085@mail.com,Trujillo  ,2022-05-21
5086,Cliente 5086,   TEST@MAIL.COM  ,cusco  ,N/A
5087,  Cliente 5087  ,cliente5087@mail.com,AREQUIPA,07-02-2021
5088,Cliente 5088,cliente5088@mail.com,Chiclayo  ,N/A
5089,  Cliente 5089  ,cliente5089@mail.com,Iquitos,2020/02/19 08:55:28
5090,CLIENTE 5090,cliente5090@mail.com,Chiclayo,05/03/2020
5091,cliente 5091  ,cliente5091@mail.com,Lima,N/A
5092,cliente 5092,cliente5092@mail.com,  Arequipa,2024/02/15 23:28:45
5093,CLIENTE 5093  ,cliente5093@mail.com,  TACNA  ,12-14-2024
5094,  CLIENTE 5094  ,cliente5094@mail.com,  TACNA  ,N/A
5095,Cliente 5095  ,cliente5095@mail.com,  IQUITOS,07-17-2021
5096,CLIENTE 5096  ,cliente5096@mail.com,TRUJILLO,N/A
5097,Cliente 5097,cliente5097@mail.com,TACNA,N/A
5098,cliente 5098,cliente5098@mail.com,chiclayo  ,N/A
5099,cliente 5099,cliente5099@mail.com,  Tacna,16/09/2023
5100,Cliente 5100,cliente5100@mail.com,  Cusco  ,2024-05-19
5101,Cliente 5101,cliente5101@mail.com,Cusco,2020-11-06
5102,  Cliente 5102  ,cliente5102@mail.com,IQUITOS  ,16/09/2020
5103,  Cliente 5103  ,cliente5103@mail.com,  Cusco,2020-10-13
5104,  CLIENTE 5104  ,cliente5104@mail.com,tacna,23/04/2024
5105,  cliente 5105,cliente5105@mail.com,  Trujillo,21/06/2021
5106,  CLIENTE 5106,cliente5106@mail.com,PIURA,11-03-2024
5107,CLIENTE 5107,cliente5107@mail.com,PIURA  ,08/12/2021
5108,CLIENTE 5108,cliente5108@mail.com,Iquitos,19/09/2024
5109,  Cliente 5109,cliente5109@mail.com,AREQUIPA  ,N/A
5110,  Cliente 5110,cliente5110@mail.com,PIURA,N/A
5111,Cliente 5111,cliente5111@mail.com,  PIURA  ,06/07/2020
5112,Cliente 5112,cliente5112@mail.com,  Cusco  ,N/A
5113,CLIENTE 5113,cliente5113@mail.com,  Cusco,08-13-2023
5114,Cliente 5114,cliente5113mail.com,  Tacna  ,11-27-2024
5115,Cliente 5115  ,cliente5115@mail.com,  Iquitos  ,01/06/2024
5116,CLIENTE 5116,cliente5116@mail.com,  Arequipa  ,N/A
5117,  Cliente 5117  ,cliente5117@mail.com,IQUITOS,2019/12/25 13:14:21
5118,cliente 5118,cliente5118@mail.com,lima,2021-12-30
5119,  cliente 5119,cliente5119@mail.com,  chiclayo,N/A
5120,  cliente 5120,cliente5120@mail.com,Arequipa  ,02-01-2023
5121,Cliente 5121,cliente5121@mail.com,AREQUIPA  ,12-16-2023
5122,  cliente 5122,cliente5122@mail.com,  Trujillo,2023/11/08 21:52:03
5123,Cliente 5123  ,cliente5123@mail.com,Iquitos,03/09/2024
5124,Cliente 5124,cliente5124@mail.com,Tacna  ,2022/07/21 01:24:38
5125,  cliente 5125,cliente5125@mail.com,trujillo,2024/09/25 19:14:17
5126,  Cliente 5126  ,cliente5126@mail.com,AREQUIPA,2023-07-17
5127,  CLIENTE 5127,cliente5127@mail.com,Arequipa,06-07-2021
5128,  cliente 5128,cliente5128@mail.com,Arequipa  ,2022/08/05 07:24:37
5129,Cliente 5129  ,cliente5129@mail.com,Piura  ,09/02/2019
5130,  Cliente 5130,cliente5130@mail.com,Iquitos,N/A
5131,CLIENTE 5131  ,cliente5131@mail.com,  CHICLAYO,27/11/2019
5132,CLIENTE 5132,cliente5132@mail.com,Chiclayo  ,2019-03-20
5133,CLIENTE 5133  ,cliente5133@mail.com,Trujillo,03-29-2022
5134,cliente 5134,cliente5134@mail.com,  Arequipa  ,27/03/2020
5135,CLIENTE 5135,cliente5135@mail.com,chiclayo,06-14-2019
5136,Cliente 5136,cliente5136@mail.com,CUSCO,N/A
5137,  Cliente 5137  ,cliente5137@mail.com,  iquitos,N/A
5138,Cliente 5138,cliente5138@mail.com,  Chiclayo  ,N/A
5139,Cliente 5139,cliente5139@mail.com,tacna,09/04/2021
5140,CLIENTE 5140,cliente5140@mail.com,  iquitos,2020/05/15 00:12:44
5141,cliente 5141,cliente5141@mail.com,tacna,09/06/2021
5142,  CLIENTE 5142,cliente5142@mail.com,CHICLAYO  ,10-24-2024
5143,  CLIENTE 5143  ,cliente5143@mail.com,Cusco,2021/02/17 11:10:58
5144,Cliente 5144  ,cliente5144@mail.com,  TACNA,2020/03/30 22:29:31
5145,Cliente 5145,cliente5145@mail.com,Piura  ,2019-07-12
5146,cliente 5146  ,cliente5146@mail.com,CHICLAYO,N/A
5147,Cliente 5147,cliente5147@mail.com,  piura,05/07/2021
5148,Cliente 5148  ,cliente5148@mail.com,  Chiclayo,2020-09-25
5149,  CLIENTE 5149,cliente5149@mail.com,LIMA  ,08-09-2023
5150,Cliente 5150,cliente5150@mail.com,  Lima  ,2019-04-11
5151,cliente 5151,cliente5150mail.com,,N/A
5152,Cliente 5152,cliente5152@mail.com,Tacna,2022-11-07
5153,CLIENTE 5153  ,cliente5153@mail.com,Piura,N/A
5154,cliente 5154,cliente5154@mail.com,PIURA  ,2024/03/29 04:24:14
5155,CLIENTE 5155  ,cliente5155@mail.com,piura,2024-09-29
5156,  cliente 5156,cliente5156@mail.com,  Cusco,10-12-2023
5157,  CLIENTE 5157  ,cliente5157@mail.com,  piura,2020-11-27
5158,  Cliente 5158,cliente5158@mail.com,Cusco,07-03-2024
5159,Cliente 5159,cliente5159@mail.com,Lima,10-10-2023
5160,Cliente 5160,cliente5160@mail.com,Lima  ,04-23-2022
5161,cliente 5161,cliente5161@mail.com,  Tacna,08/01/2021
5162,CLIENTE 5162,cliente5162@mail.com,Chiclayo,07/05/2023
5163,Cliente 5163  ,cliente5163@mail.com,  Lima,12-02-2024
5164,CLIENTE 5164  ,cliente5164@mail.com,  Chiclayo  ,2021-06-12
5165,cliente 5165  ,cliente5165@mail.com,chiclayo,2024-11-22
5166,  cliente 5166,cliente5166@mail.com,  IQUITOS,2024/08/26 12:13:54
5167,Cliente 5167,cliente5167@mail.com,TACNA,26/05/2019
5168,  CLIENTE 5168,cliente5168@mail.com,Arequipa  ,2022/03/31 12:51:47
5169,cliente 5169  ,cliente5169@mail.com,arequipa  ,2022-04-19
5170,  CLIENTE 5170  ,cliente5170@mail.com,  Trujillo  ,2022-07-18
5171,  CLIENTE 5171  ,cliente5171@mail.com,Iquitos  ,29/10/2024
5172,  CLIENTE 5172,cliente5172@mail.com,  Tacna,N/A
5173,  Cliente 5173,cliente5173@mail.com,trujillo,09-12-2023
5174,cliente 5174,cliente5174@mail.com,,N/A
5175,cliente 5175,cliente5175@mail.com,iquitos  ,2019/02/10 06:45:29
5176,cliente 5176,cliente5176@mail.com,  AREQUIPA  ,2021-02-19
5177,cliente 5177,cliente5177@mail.com,  Tacna,N/A
5178,Cliente 5178  ,cliente5178@mail.com,  arequipa,04-12-2024
5179,CLIENTE 5179  ,cliente5179@mail.com,Trujillo,N/A
5180,  Cliente 5180  ,cliente5180@mail.com,Tacna,12-01-2020
5181,cliente 5181,cliente5181@mail.com,Trujillo,N/A
5182,  Cliente 5182  ,cliente5182@mail.com,piura  ,12-29-2024
5183,  Cliente 5183  ,cliente5183@mail.com,  Iquitos,N/A
5184,Cliente 5184  ,cliente5184@mail.com,Chiclayo,2022-02-16
5185,Cliente 5185  ,cliente5185@mail.com,  Tacna,2024-01-03
5186,CLIENTE 5186  ,cliente5186@mail.com,Tacna  ,26/08/2023
5187,  Cliente 5187  ,cliente5187@mail.com,  Chiclayo  ,02-18-2024
5188,Cliente 5188  ,cliente5188@mail.com,Trujillo  ,2020/09/02 09:47:47
5189,CLIENTE 5189  ,cliente5189@mail.com,PIURA,24/08/2020
5190,Cliente 5190  ,cliente5190@mail.com,  CUSCO  ,07-02-2021
5191,  Cliente 5191  ,cliente5191@mail.com,chiclayo,N/A
5192,Cliente 5192,cliente5192@mail.com,iquitos,N/A
5193,CLIENTE 5193,cliente5193@mail.com,Arequipa,N/A
5194,  cliente 5194,cliente5194@mail.com,  TRUJILLO  ,2019/08/20 08:48:38
5195,Cliente 5195,cliente5195@mail.com,CHICLAYO,2020/08/03 21:59:02
5196,  cliente 5196,cliente5196@mail.com,Chiclayo,N/A
5197,cliente 5197  ,cliente5197@mail.com,TACNA  ,16/05/2023
5198,  CLIENTE 5198,cliente5198@mail.com,Arequipa,01-06-2020
5199,  cliente 5199,cliente5199@mail.com,arequipa,2022-03-17
5200,CLIENTE 5200,cliente5200@mail.com,Iquitos,N/A
5201,Cliente 5201,cliente5201@mail.com,Arequipa,24/08/2022
5202,Cliente 5202,cliente5202@mail.com,  Chiclayo,17/05/2021
5203,Cliente 5203  ,cliente5203@mail.com,Cusco  ,26/09/2023
5204,CLIENTE 5204,cliente5204@mail.com,lima,2021/03/31 23:07:57
5205,  Cliente 5205,cliente5205@mail.com,Trujillo,N/A
5206,Cliente 5206  ,cliente5206@mail.com,  Lima,05-14-2020
5207,cliente 5207  ,cliente5207@mail.com,,2023-12-20
5208,Cliente 5208  ,cliente5208@mail.com,Lima  ,03-03-2021
5209,  CLIENTE 5209,cliente5209@mail.com,Chiclayo  ,18/01/2019
5210,  Cliente 5210  ,cliente5210@mail.com,  lima,N/A
5211,Cliente 5211  ,cliente5211@mail.com,arequipa,2022/12/19 20:11:04
5212,Cliente 5212,cliente5212@mail.com,Piura  ,2020/04/25 23:08:58
5213,Cliente 5213,cliente5213@mail.com,  arequipa  ,05/05/2019
5214,Cliente 5214,cliente5214@mail.com,Arequipa  ,2020/04/22 12:57:17
5215,  CLIENTE 5215,cliente5215@mail.com,Iquitos,09-29-2021
5216,  cliente 5216  ,cliente5216@mail.com,  TACNA  ,2024/01/29 10:37:25
5217,  CLIENTE 5217,cliente5217@mail.com,Tacna  ,N/A
5218,Cliente 5218,cliente5218@mail.com,Lima,04-26-2024
5219,cliente 5219  ,   TEST@MAIL.COM  ,Chiclayo  ,03-27-2024
5220,  Cliente 5220,cliente5220@mail.com,  Iquitos  ,2024/08/18 10:06:41
5221,Cliente 5221  ,cliente5221@mail.com,Arequipa,N/A
5222,  Cliente 5222  ,cliente5222@mail.com,Iquitos,05/03/2023
5223,Cliente 5223,cliente5223@mail.com,LIMA,11-15-2023
5224,Cliente 5224,cliente5224@mail.com,  tacna,2023-09-06
5225,Cliente 5225,,  piura,01-17-2022
5226,Cliente 5226,cliente5226@mail.com,TRUJILLO,2019/08/15 10:23:08
5227,Cliente 5227,cliente5227@mail.com,  Lima  ,09-14-2021
5228,Cliente 5228,cliente5228@mail.com,iquitos,2023-06-21
5229,Cliente 5229,cliente5229@mail.com,  Piura,2020-11-14
5230,  Cliente 5230,cliente5230@mail.com,Trujillo  ,2020-07-25
5231,Cliente 5231,cliente5231@mail.com,cusco,06/06/2023
5232,cliente 5232  ,cliente5232@mail.com,  Lima,2019-07-31
5233,  cliente 5233  ,cliente5233@mail.com,lima,19/04/2023
5234,CLIENTE 5234  ,cliente5234@mail.com,cusco,N/A
5235,  Cliente 5235  ,cliente5235@mail.com,  CUSCO  ,2022-07-16
5236,  CLIENTE 5236,cliente5236@mail.com,  LIMA,2023-08-15
5237,,cliente5237@mail.com,  Cusco,07-27-2023
5238,  Cliente 5238  ,cliente5238@mail.com,  Arequipa,N/A
5239,cliente 5239  ,cliente5239@mail.com,  trujillo  ,2019/10/13 15:57:26
5240,  Cliente 5240  ,cliente5240@mail.com,TRUJILLO,2021-12-21
5241,cliente 5241,cliente5241@mail.com,  Trujillo,2020/11/18 05:43:27
5242,CLIENTE 5242  ,cliente5242@mail.com,  Arequipa,N/A
5243,  Cliente 5243,cliente5243@mail.com,Chiclayo  ,22/08/2024
5244,CLIENTE 5244,cliente5244@mail.com,  CUSCO,2021/10/28 03:01:42
5245,Cliente 5245,cliente5245@mail.com,  Piura  ,2021/10/25 14:06:36
5246,CLIENTE 5246  ,cliente5246@mail.com,  Cusco  ,N/A
5247,cliente 5247  ,cliente5247@mail.com,LIMA,N/A
5248,Cliente 5248,cliente5248@mail.com,  Tacna,2020-11-09
5249,Cliente 5249,cliente5249@mail.com,Iquitos,2024/04/04 22:20:35
5250,Cliente 5250  ,cliente5250@mail.com,  Iquitos  ,2023-07-07
5251,  cliente 5251  ,cliente5251@mail.com,  Trujillo  ,N/A
5252,  cliente 5252,cliente5252@mail.com,Cusco  ,11/10/2023
5253,  Cliente 5253,cliente5253@mail.com,PIURA,2024-07-10
5254,CLIENTE 5254,cliente5254@mail.com,  Lima,2019/01/28 08:27:05
5255,  Cliente 5255,cliente5255@mail.com,  Arequipa  ,N/A
5256,Cliente 5256  ,cliente5256@mail.com,  CHICLAYO,09-09-2024
5257,Cliente 5257,cliente5257@mail.com,  Arequipa,11/12/2021
5258,Cliente 5258,cliente5258@mail.com,Piura,N/A
5259,CLIENTE 5259  ,cliente5259@mail.com,  lima  ,N/A
5260,Cliente 5260,cliente5260@mail.com,  Trujillo  ,2024-06-18
5261,  Cliente 5261,cliente5261@mail.com,Cusco  ,N/A
5262,  Cliente 5262,cliente5262@mail.com,LIMA,2024/04/13 18:56:11
5263,CLIENTE 5263  ,cliente5263@mail.com,iquitos,27/01/2021
5264,Cliente 5264,cliente5264@mail.com,  chiclayo,N/A
5265,cliente 5265  ,cliente5265@mail.com,arequipa,21/10/2024
5266,  Cliente 5266  ,cliente5266@mail.com,,24/09/2021
5267,  cliente 5267,cliente5267@mail.com,  Chiclayo  ,2022-03-30
5268,Cliente 5268  ,cliente5268@mail.com,Piura  ,12-19-2019
5269,  CLIENTE 5269  ,cliente5269@mail.com,,13/04/2022
5270,Cliente 5270,cliente5270@mail.com,Cusco,N/A
5271,  cliente 5271,cliente5271@mail.com,Piura,08-06-2023
5272,CLIENTE 5272  ,cliente5272@mail.com,Piura,2021-05-28
5273,cliente 5273,,,2019/03/18 18:11:32
5274,  CLIENTE 5274  ,cliente5274@mail.com,Iquitos  ,2023/05/25 20:27:28
5275,  CLIENTE 5275,cliente5275@mail.com,Trujillo  ,2022/03/10 22:53:53
5276,  Cliente 5276,cliente5276@mail.com,CUSCO,17/05/2023
5277,  CLIENTE 5277,cliente5277@mail.com,LIMA,04-30-2023
5278,CLIENTE 5278  ,cliente5278@mail.com,TRUJILLO,2022-10-16
5279,cliente 5279,cliente5279@mail.com,chiclayo,02-21-2023
